,time_ID,datetime,close,avg_twitter_sentiment,future_close,target
357,1618430400000,2021-04-14 21:00:00,2371.0,0.23806300000000002,2499.15,1
358,1618434000000,2021-04-14 22:00:00,2426.14,0.232344,2497.23,1
359,1618437600000,2021-04-14 23:00:00,2425.6,0.229818,2527.6,1
360,1618441200000,2021-04-15 00:00:00,2432.6,0.070936,2514.04,1
361,1618444800000,2021-04-15 01:00:00,2415.92,0.13341,2528.51,1
362,1618448400000,2021-04-15 02:00:00,2419.01,0.13341,2506.0,1
363,1618452000000,2021-04-15 03:00:00,2424.99,0.124819,2489.13,1
364,1618455600000,2021-04-15 04:00:00,2475.75,0.124819,2497.57,1
365,1618459200000,2021-04-15 05:00:00,2450.22,0.126025,2422.77,0
366,1618462800000,2021-04-15 06:00:00,2469.81,0.135496,2420.99,0
367,1618466400000,2021-04-15 07:00:00,2464.21,0.135496,2416.42,0
368,1618470000000,2021-04-15 08:00:00,2469.1,0.135496,2426.59,0
369,1618473600000,2021-04-15 09:00:00,2436.59,0.120591,2419.1,0
370,1618477200000,2021-04-15 10:00:00,2449.57,0.112259,2383.29,0
371,1618480800000,2021-04-15 11:00:00,2412.75,0.114506,2351.42,0
372,1618484400000,2021-04-15 12:00:00,2428.92,0.121056,2382.67,0
373,1618488000000,2021-04-15 13:00:00,2439.42,0.130351,2379.09,0
374,1618491600000,2021-04-15 14:00:00,2465.82,0.127391,2351.35,0
375,1618495200000,2021-04-15 15:00:00,2462.58,0.127391,2406.25,0
376,1618498800000,2021-04-15 16:00:00,2461.49,0.127391,2428.92,0
377,1618502400000,2021-04-15 17:00:00,2452.78,0.135099,2427.83,0
378,1618506000000,2021-04-15 18:00:00,2458.63,0.130695,2425.0,0
379,1618509600000,2021-04-15 19:00:00,2467.02,0.130695,2432.58,0
380,1618513200000,2021-04-15 20:00:00,2478.51,0.124836,2429.66,0
381,1618516800000,2021-04-15 21:00:00,2499.15,0.123511,2455.57,0
382,1618520400000,2021-04-15 22:00:00,2497.23,0.113643,2445.22,0
383,1618524000000,2021-04-15 23:00:00,2527.6,0.113643,2420.41,0
384,1618527600000,2021-04-16 00:00:00,2514.04,0.105283,2317.6,0
385,1618531200000,2021-04-16 01:00:00,2528.51,0.111142,2283.15,0
386,1618534800000,2021-04-16 02:00:00,2506.0,0.119141,2284.83,0
387,1618538400000,2021-04-16 03:00:00,2489.13,0.112772,2254.31,0
388,1618542000000,2021-04-16 04:00:00,2497.57,0.112772,2158.9,0
389,1618545600000,2021-04-16 05:00:00,2422.77,0.116594,2150.83,0
390,1618549200000,2021-04-16 06:00:00,2420.99,0.116594,2176.05,0
391,1618552800000,2021-04-16 07:00:00,2416.42,0.124904,2188.22,0
392,1618556400000,2021-04-16 08:00:00,2426.59,0.122674,2210.29,0
393,1618560000000,2021-04-16 09:00:00,2419.1,0.128958,2135.71,0
394,1618563600000,2021-04-16 10:00:00,2383.29,0.12995299999999999,2117.85,0
395,1618567200000,2021-04-16 11:00:00,2351.42,0.12995299999999999,2118.69,0
396,1618570800000,2021-04-16 12:00:00,2382.67,0.12773099999999998,2052.19,0
397,1618574400000,2021-04-16 13:00:00,2379.09,0.13402,2101.43,0
398,1618578000000,2021-04-16 14:00:00,2351.35,0.136061,2115.49,0
399,1618581600000,2021-04-16 15:00:00,2406.25,0.130342,2127.72,0
400,1618585200000,2021-04-16 16:00:00,2428.92,0.124483,2144.3,0
401,1618588800000,2021-04-16 17:00:00,2427.83,0.134043,2161.4,0
402,1618592400000,2021-04-16 18:00:00,2425.0,0.13466199999999998,2144.53,0
403,1618596000000,2021-04-16 19:00:00,2432.58,0.13609200000000002,2168.71,0
404,1618599600000,2021-04-16 20:00:00,2429.66,0.13609200000000002,2188.41,0
405,1618603200000,2021-04-16 21:00:00,2455.57,0.13609200000000002,2223.7,0
406,1618606800000,2021-04-16 22:00:00,2445.22,0.13609200000000002,2220.4,0
407,1618610400000,2021-04-16 23:00:00,2420.41,0.13609200000000002,2237.44,0
408,1618700400000,2021-04-18 00:00:00,2317.6,,2317.6,0
409,1618704000000,2021-04-18 01:00:00,2283.15,,2283.15,0
410,1618707600000,2021-04-18 02:00:00,2284.83,,2284.83,0
411,1618711200000,2021-04-18 03:00:00,2254.31,,2254.31,0
412,1618714800000,2021-04-18 04:00:00,2158.9,,2158.9,0
413,1618718400000,2021-04-18 05:00:00,2150.83,,2150.83,0
414,1618722000000,2021-04-18 06:00:00,2176.05,,2176.05,0
415,1618725600000,2021-04-18 07:00:00,2188.22,,2188.22,0
416,1618729200000,2021-04-18 08:00:00,2210.29,,2210.29,0
417,1618732800000,2021-04-18 09:00:00,2135.71,,2135.71,0
418,1618736400000,2021-04-18 10:00:00,2117.85,,2117.85,0
419,1618740000000,2021-04-18 11:00:00,2118.69,,2118.69,0
420,1618743600000,2021-04-18 12:00:00,2052.19,,2052.19,0
421,1618747200000,2021-04-18 13:00:00,2101.43,,2101.43,0
422,1618750800000,2021-04-18 14:00:00,2115.49,,2115.49,0
423,1618754400000,2021-04-18 15:00:00,2127.72,,2127.72,0
424,1618758000000,2021-04-18 16:00:00,2144.3,,2144.3,0
425,1618761600000,2021-04-18 17:00:00,2161.4,,2161.4,0
426,1618765200000,2021-04-18 18:00:00,2144.53,,2144.53,0
427,1618768800000,2021-04-18 19:00:00,2168.71,,2168.71,0
428,1618772400000,2021-04-18 20:00:00,2188.41,,2188.41,0
429,1618776000000,2021-04-18 21:00:00,2223.7,,2223.7,0
430,1618779600000,2021-04-18 22:00:00,2220.4,,2220.4,0
431,1618783200000,2021-04-18 23:00:00,2237.44,,2237.44,0
432,1618700400000,2021-04-18 00:00:00,2317.6,,2317.6,0
433,1618704000000,2021-04-18 01:00:00,2283.15,,2283.15,0
434,1618707600000,2021-04-18 02:00:00,2284.83,,2284.83,0
435,1618711200000,2021-04-18 03:00:00,2254.31,,2254.31,0
436,1618714800000,2021-04-18 04:00:00,2158.9,,2158.9,0
437,1618718400000,2021-04-18 05:00:00,2150.83,,2150.83,0
438,1618722000000,2021-04-18 06:00:00,2176.05,,2176.05,0
439,1618725600000,2021-04-18 07:00:00,2188.22,,2188.22,0
440,1618729200000,2021-04-18 08:00:00,2210.29,,2210.29,0
441,1618732800000,2021-04-18 09:00:00,2135.71,,2135.71,0
442,1618736400000,2021-04-18 10:00:00,2117.85,,2117.85,0
443,1618740000000,2021-04-18 11:00:00,2118.69,,2118.69,0
444,1618743600000,2021-04-18 12:00:00,2052.19,,2052.19,0
445,1618747200000,2021-04-18 13:00:00,2101.43,,2101.43,0
446,1618750800000,2021-04-18 14:00:00,2115.49,,2115.49,0
447,1618754400000,2021-04-18 15:00:00,2127.72,,2127.72,0
448,1618758000000,2021-04-18 16:00:00,2144.3,,2144.3,0
449,1618761600000,2021-04-18 17:00:00,2161.4,,2161.4,0
450,1618765200000,2021-04-18 18:00:00,2144.53,,2144.53,0
451,1618768800000,2021-04-18 19:00:00,2168.71,,2168.71,0
452,1618772400000,2021-04-18 20:00:00,2188.41,,2188.41,0
453,1618776000000,2021-04-18 21:00:00,2223.7,,2223.7,0
454,1618779600000,2021-04-18 22:00:00,2220.4,,2220.4,0
455,1618783200000,2021-04-18 23:00:00,2237.44,,2237.44,0
456,1618700400000,2021-04-18 00:00:00,2317.6,,2317.60000000,0
457,1618704000000,2021-04-18 01:00:00,2283.15,,2283.15000000,0
458,1618707600000,2021-04-18 02:00:00,2284.83,,2284.83000000,0
459,1618711200000,2021-04-18 03:00:00,2254.31,,2254.31000000,0
460,1618714800000,2021-04-18 04:00:00,2158.9,,2158.90000000,0
461,1618718400000,2021-04-18 05:00:00,2150.83,,2150.83000000,0
462,1618722000000,2021-04-18 06:00:00,2176.05,,2176.05000000,0
463,1618725600000,2021-04-18 07:00:00,2188.22,,2188.22000000,0
464,1618729200000,2021-04-18 08:00:00,2210.29,,2210.29000000,0
465,1618732800000,2021-04-18 09:00:00,2135.71,,2135.71000000,0
466,1618736400000,2021-04-18 10:00:00,2117.85,,2117.85000000,0
467,1618740000000,2021-04-18 11:00:00,2118.69,,2118.69000000,0
468,1618743600000,2021-04-18 12:00:00,2052.19,,2052.19000000,0
469,1618747200000,2021-04-18 13:00:00,2101.43,,2101.43000000,0
470,1618750800000,2021-04-18 14:00:00,2115.49,,2115.49000000,0
471,1618754400000,2021-04-18 15:00:00,2127.72,,2127.72000000,0
472,1618758000000,2021-04-18 16:00:00,2144.3,,2144.30000000,0
473,1618761600000,2021-04-18 17:00:00,2161.4,,2161.40000000,0
474,1618765200000,2021-04-18 18:00:00,2144.53,,2144.53000000,0
475,1618768800000,2021-04-18 19:00:00,2168.71,,2168.71000000,0
476,1618772400000,2021-04-18 20:00:00,2188.41,,2188.41000000,0
477,1618776000000,2021-04-18 21:00:00,2223.7,,2223.70000000,0
478,1618779600000,2021-04-18 22:00:00,2220.4,,2220.40000000,0
479,1618783200000,2021-04-18 23:00:00,2237.44,,2237.44000000,0
480,1618700400000,2021-04-18 00:00:00,2317.60000000,,,0
481,1618704000000,2021-04-18 01:00:00,2283.15000000,,,0
482,1618707600000,2021-04-18 02:00:00,2284.83000000,,,0
483,1618711200000,2021-04-18 03:00:00,2254.31000000,,,0
484,1618714800000,2021-04-18 04:00:00,2158.90000000,,,0
485,1618718400000,2021-04-18 05:00:00,2150.83000000,,,0
486,1618722000000,2021-04-18 06:00:00,2176.05000000,,,0
487,1618725600000,2021-04-18 07:00:00,2188.22000000,,,0
488,1618729200000,2021-04-18 08:00:00,2210.29000000,,,0
489,1618732800000,2021-04-18 09:00:00,2135.71000000,,,0
490,1618736400000,2021-04-18 10:00:00,2117.85000000,,,0
491,1618740000000,2021-04-18 11:00:00,2118.69000000,,,0
492,1618743600000,2021-04-18 12:00:00,2052.19000000,,,0
493,1618747200000,2021-04-18 13:00:00,2101.43000000,,,0
494,1618750800000,2021-04-18 14:00:00,2115.49000000,,,0
495,1618754400000,2021-04-18 15:00:00,2127.72000000,,,0
496,1618758000000,2021-04-18 16:00:00,2144.30000000,,,0
497,1618761600000,2021-04-18 17:00:00,2161.40000000,,,0
498,1618765200000,2021-04-18 18:00:00,2144.53000000,,,0
499,1618768800000,2021-04-18 19:00:00,2168.71000000,,,0
500,1618772400000,2021-04-18 20:00:00,2188.41000000,,,0
501,1618776000000,2021-04-18 21:00:00,2223.70000000,,,0
502,1618779600000,2021-04-18 22:00:00,2220.40000000,,,0
503,1618783200000,2021-04-18 23:00:00,2237.44000000,,,0
